transaction id,timestamp,transaction type,merchant_category,amount (INR),transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend
TXN0000001546,2024-02-09 11:48:00,Bill Payment,Grocery,1896,SUCCESS,36-45,46-55,Delhi,PNB,Yes Bank,Android,4G,0,11,Friday,0
TXN0000035811,2024-06-02 19:20:11,P2M,Shopping,3928,SUCCESS,36-45,26-35,Karnataka,IndusInd,Yes Bank,iOS,4G,0,19,Sunday,1
TXN0000014395,2024-06-06 20:43:20,P2M,Grocery,2332,SUCCESS,26-35,18-25,West Bengal,SBI,IndusInd,Android,4G,0,20,Thursday,0
TXN0000239122,2024-02-13 18:56:19,P2P,Grocery,415,SUCCESS,26-35,26-35,Telangana,ICICI,HDFC,Android,4G,0,18,Tuesday,0
TXN0000113754,2024-11-08 15:23:38,Bill Payment,Shopping,3477,SUCCESS,26-35,18-25,Uttar Pradesh,SBI,SBI,Android,4G,0,15,Friday,0
TXN0000011536,2024-11-22 12:38:27,P2M,Grocery,143,SUCCESS,36-45,36-45,Uttar Pradesh,Axis,Axis,iOS,5G,0,12,Friday,0
TXN0000149375,2024-01-23 16:28:38,P2M,Shopping,2339,FAILED,18-25,26-35,West Bengal,IndusInd,HDFC,Android,4G,0,16,Tuesday,0
TXN0000233289,2024-03-26 12:35:05,P2P,Grocery,1192,SUCCESS,18-25,26-35,Delhi,Axis,PNB,Android,4G,0,12,Tuesday,0
TXN0000231879,2024-09-28 13:09:59,P2P,Transport,223,SUCCESS,56+,56+,Andhra Pradesh,PNB,HDFC,Android,4G,0,13,Saturday,1
TXN0000177339,2024-02-21 15:39:39,P2P,Healthcare,240,SUCCESS,18-25,26-35,Rajasthan,SBI,Axis,Android,5G,0,15,Wednesday,0
TXN0000070997,2024-04-05 20:07:07,P2P,Utilities,3419,SUCCESS,26-35,46-55,Gujarat,ICICI,HDFC,Android,5G,0,20,Friday,0
TXN0000192344,2024-08-07 19:31:23,P2M,Grocery,2385,SUCCESS,36-45,46-55,Telangana,IndusInd,ICICI,Android,4G,0,19,Wednesday,0
TXN0000071931,2024-05-22 19:28:06,P2M,Fuel,313,SUCCESS,56+,36-45,Andhra Pradesh,SBI,PNB,Web,3G,0,19,Wednesday,0
TXN0000054872,2024-12-10 21:21:52,Bill Payment,Grocery,1012,SUCCESS,18-25,36-45,Gujarat,IndusInd,HDFC,iOS,5G,0,21,Tuesday,0
TXN0000066684,2024-06-20 13:37:54,P2M,Other,2112,SUCCESS,18-25,36-45,Rajasthan,IndusInd,HDFC,iOS,WiFi,0,13,Thursday,0
TXN0000127630,2024-02-26 20:42:00,P2P,Other,287,SUCCESS,46-55,36-45,Andhra Pradesh,ICICI,SBI,iOS,4G,0,20,Monday,0
TXN0000002105,2024-09-27 14:46:36,P2M,Food,575,SUCCESS,18-25,46-55,Telangana,PNB,ICICI,Android,5G,0,14,Friday,0
TXN0000234911,2024-10-10 00:18:35,P2P,Entertainment,237,SUCCESS,36-45,26-35,Maharashtra,IndusInd,Kotak,Android,WiFi,0,0,Thursday,0
TXN0000116983,2024-01-28 17:57:39,P2P,Utilities,1837,SUCCESS,26-35,18-25,Maharashtra,ICICI,SBI,Android,4G,0,17,Sunday,1
TXN0000127415,2024-12-16 22:11:14,Bill Payment,Food,260,SUCCESS,36-45,36-45,Maharashtra,Kotak,SBI,Android,3G,0,22,Monday,0
TXN0000166587,2024-01-21 08:02:14,Recharge,Transport,963,SUCCESS,26-35,46-55,Telangana,HDFC,Kotak,Android,4G,0,8,Sunday,1
TXN0000092492,2024-02-15 18:36:09,Bill Payment,Grocery,668,SUCCESS,36-45,26-35,Tamil Nadu,Axis,SBI,Android,3G,0,18,Thursday,0
TXN0000241438,2024-09-20 16:33:39,Bill Payment,Fuel,467,SUCCESS,36-45,26-35,Uttar Pradesh,SBI,HDFC,Android,WiFi,0,16,Friday,0
TXN0000070864,2024-07-03 19:43:18,P2M,Other,1719,SUCCESS,26-35,36-45,Tamil Nadu,PNB,HDFC,Android,WiFi,0,19,Wednesday,0
TXN0000019105,2024-05-03 13:43:52,P2M,Grocery,177,SUCCESS,46-55,56+,Gujarat,Axis,Axis,Android,4G,0,13,Friday,0
TXN0000239385,2024-03-27 21:26:14,Bill Payment,Healthcare,638,SUCCESS,18-25,36-45,Delhi,HDFC,SBI,iOS,4G,0,21,Wednesday,0
TXN0000109150,2024-11-26 13:23:01,Recharge,Utilities,8795,SUCCESS,46-55,18-25,Karnataka,SBI,IndusInd,Android,4G,0,13,Tuesday,0
TXN0000187273,2024-05-16 09:48:00,P2P,Other,165,SUCCESS,36-45,18-25,Rajasthan,IndusInd,SBI,Android,WiFi,0,9,Thursday,0
TXN0000084344,2024-12-26 14:05:57,Bill Payment,Grocery,402,SUCCESS,36-45,18-25,Maharashtra,ICICI,SBI,Android,4G,0,14,Thursday,0
TXN0000011876,2024-12-20 22:58:07,P2P,Transport,31,SUCCESS,36-45,46-55,Tamil Nadu,Kotak,SBI,Android,4G,0,22,Friday,0
TXN0000081214,2024-04-08 06:02:58,P2M,Grocery,1733,SUCCESS,36-45,18-25,Gujarat,SBI,HDFC,Android,4G,0,6,Monday,0
TXN0000120076,2024-04-27 20:54:31,P2M,Healthcare,376,FAILED,26-35,36-45,Tamil Nadu,SBI,HDFC,iOS,5G,0,20,Saturday,1
TXN0000152675,2024-04-08 16:12:27,P2M,Shopping,277,FAILED,26-35,36-45,Karnataka,HDFC,SBI,iOS,5G,0,16,Monday,0
TXN0000184787,2024-02-20 08:28:29,P2M,Food,81,SUCCESS,36-45,36-45,Maharashtra,IndusInd,Yes Bank,Android,5G,0,8,Tuesday,0
TXN0000234890,2024-03-04 10:02:56,P2M,Grocery,1328,SUCCESS,18-25,26-35,Rajasthan,Yes Bank,SBI,Android,4G,0,10,Monday,0
TXN0000162861,2024-10-05 15:28:00,Recharge,Food,76,SUCCESS,26-35,36-45,Delhi,IndusInd,Axis,Android,WiFi,0,15,Saturday,1
TXN0000175298,2024-11-02 11:21:31,Bill Payment,Grocery,1558,SUCCESS,36-45,36-45,Maharashtra,Kotak,Axis,Android,5G,0,11,Saturday,1
TXN0000056376,2024-06-23 15:58:29,P2P,Entertainment,1044,SUCCESS,26-35,46-55,West Bengal,Axis,SBI,Android,4G,0,15,Sunday,1
TXN0000161626,2024-04-07 16:25:27,Bill Payment,Fuel,1602,SUCCESS,46-55,18-25,Maharashtra,SBI,Axis,Android,4G,0,16,Sunday,1
TXN0000222405,2024-09-11 01:23:18,P2P,Grocery,1166,SUCCESS,18-25,36-45,Maharashtra,Yes Bank,PNB,Android,4G,0,1,Wednesday,0
TXN0000210621,2024-01-15 11:28:04,P2M,Fuel,1119,SUCCESS,46-55,26-35,Rajasthan,Axis,SBI,iOS,5G,0,11,Monday,0
TXN0000131338,2024-11-11 18:11:26,Bill Payment,Education,2241,SUCCESS,18-25,26-35,Delhi,SBI,SBI,Android,5G,0,18,Monday,0
TXN0000196340,2024-02-12 06:56:41,P2P,Fuel,876,SUCCESS,18-25,46-55,Delhi,HDFC,SBI,Android,5G,0,6,Monday,0
TXN0000007379,2024-03-21 12:34:55,P2P,Shopping,3918,SUCCESS,26-35,18-25,Telangana,SBI,Axis,Android,4G,0,12,Thursday,0
TXN0000010228,2024-07-25 19:32:27,P2P,Grocery,449,SUCCESS,26-35,26-35,Uttar Pradesh,SBI,HDFC,Android,4G,0,19,Thursday,0
TXN0000041947,2024-10-22 12:03:34,P2M,Transport,726,SUCCESS,26-35,18-25,Rajasthan,ICICI,Axis,Android,5G,0,12,Tuesday,0
TXN0000207814,2024-11-10 09:40:10,P2M,Grocery,4921,FAILED,26-35,36-45,Karnataka,Axis,IndusInd,Android,5G,0,9,Sunday,1
TXN0000003067,2024-03-02 19:55:56,P2P,Grocery,3931,SUCCESS,26-35,26-35,Gujarat,Axis,ICICI,Android,4G,0,19,Saturday,1
TXN0000202239,2024-05-24 13:32:52,Recharge,Grocery,257,SUCCESS,18-25,46-55,Maharashtra,PNB,SBI,Android,WiFi,0,13,Friday,0
TXN0000139367,2024-04-04 17:33:35,P2M,Food,55,SUCCESS,26-35,26-35,West Bengal,IndusInd,IndusInd,Android,WiFi,0,17,Thursday,0
TXN0000113368,2024-08-10 23:34:42,P2P,Other,320,SUCCESS,36-45,26-35,Delhi,SBI,PNB,iOS,4G,0,23,Saturday,1
TXN0000041439,2024-12-11 22:16:13,P2P,Grocery,2470,SUCCESS,18-25,36-45,West Bengal,PNB,HDFC,Android,WiFi,0,22,Wednesday,0
TXN0000122089,2024-12-16 00:15:55,Bill Payment,Utilities,1900,SUCCESS,18-25,18-25,Karnataka,SBI,ICICI,Android,4G,0,0,Monday,0
TXN0000235628,2024-10-11 17:02:29,P2M,Shopping,294,SUCCESS,46-55,36-45,Tamil Nadu,Axis,Yes Bank,Android,5G,0,17,Friday,0
TXN0000159762,2024-01-29 20:14:29,P2P,Other,973,SUCCESS,26-35,18-25,Telangana,ICICI,ICICI,Android,WiFi,0,20,Monday,0
TXN0000092041,2024-05-27 11:40:40,P2P,Healthcare,715,SUCCESS,18-25,36-45,Delhi,HDFC,SBI,Android,4G,0,11,Monday,0
TXN0000160504,2024-12-04 17:15:39,Recharge,Grocery,205,SUCCESS,18-25,56+,West Bengal,IndusInd,ICICI,Android,WiFi,0,17,Wednesday,0
TXN0000133033,2024-02-19 15:45:50,P2M,Other,1258,SUCCESS,26-35,36-45,Karnataka,HDFC,SBI,iOS,4G,0,15,Monday,0
TXN0000147433,2024-07-11 18:34:03,Bill Payment,Transport,290,SUCCESS,18-25,18-25,Maharashtra,HDFC,Yes Bank,iOS,WiFi,0,18,Thursday,0
TXN0000128176,2024-12-11 13:02:15,P2M,Other,2321,SUCCESS,18-25,36-45,Tamil Nadu,ICICI,ICICI,Android,5G,0,13,Wednesday,0
TXN0000012697,2024-02-05 14:38:17,P2P,Grocery,375,SUCCESS,26-35,18-25,Andhra Pradesh,SBI,Kotak,Android,4G,0,14,Monday,0
TXN0000146496,2024-10-24 06:40:55,Recharge,Grocery,208,SUCCESS,26-35,26-35,Telangana,Axis,SBI,iOS,4G,0,6,Thursday,0
TXN0000178716,2024-04-06 18:03:14,P2P,Food,1405,SUCCESS,18-25,26-35,Telangana,Axis,SBI,Web,3G,0,18,Saturday,1
TXN0000226016,2024-08-21 20:48:00,P2P,Healthcare,621,SUCCESS,36-45,18-25,Telangana,Axis,PNB,Android,4G,0,20,Wednesday,0
TXN0000179854,2024-06-04 21:53:20,P2P,Other,375,SUCCESS,26-35,56+,Andhra Pradesh,PNB,SBI,Android,5G,0,21,Tuesday,0
TXN0000203907,2024-12-08 08:03:23,P2M,Utilities,3903,SUCCESS,18-25,36-45,West Bengal,SBI,PNB,iOS,4G,0,8,Sunday,1
TXN0000223972,2024-12-15 16:05:58,P2M,Food,251,SUCCESS,26-35,56+,Gujarat,PNB,IndusInd,Android,4G,0,16,Sunday,1
TXN0000098659,2024-08-25 19:24:25,P2M,Utilities,558,SUCCESS,18-25,36-45,Uttar Pradesh,SBI,SBI,Android,5G,0,19,Sunday,1
TXN0000131289,2024-05-12 16:12:55,P2P,Fuel,1418,SUCCESS,46-55,26-35,Karnataka,Axis,HDFC,Android,4G,0,16,Sunday,1
TXN0000001710,2024-10-08 00:43:46,P2P,Grocery,5887,SUCCESS,36-45,18-25,Karnataka,HDFC,Kotak,Android,4G,0,0,Tuesday,0
TXN0000233542,2024-06-05 19:26:09,P2M,Food,848,SUCCESS,46-55,26-35,West Bengal,HDFC,ICICI,Android,5G,0,19,Wednesday,0
TXN0000212967,2024-08-17 16:12:22,P2P,Shopping,545,SUCCESS,26-35,18-25,Gujarat,SBI,ICICI,Android,4G,0,16,Saturday,1
TXN0000099690,2024-03-04 19:16:34,Bill Payment,Transport,613,SUCCESS,26-35,18-25,Karnataka,SBI,IndusInd,Android,4G,0,19,Monday,0
TXN0000247888,2024-11-24 21:31:20,P2P,Entertainment,319,FAILED,36-45,36-45,Tamil Nadu,Yes Bank,PNB,iOS,4G,0,21,Sunday,1
TXN0000241269,2024-05-12 14:44:24,P2M,Fuel,525,SUCCESS,36-45,18-25,Telangana,HDFC,ICICI,Android,4G,0,14,Sunday,1
TXN0000113522,2024-07-09 18:18:01,P2M,Entertainment,155,SUCCESS,26-35,18-25,Karnataka,PNB,IndusInd,Android,WiFi,0,18,Tuesday,0
TXN0000249275,2024-03-02 20:30:46,P2P,Entertainment,370,SUCCESS,18-25,46-55,Telangana,Axis,IndusInd,iOS,4G,0,20,Saturday,1
TXN0000114193,2024-12-21 12:14:19,P2P,Utilities,1373,SUCCESS,26-35,26-35,Tamil Nadu,PNB,ICICI,Android,4G,0,12,Saturday,1
TXN0000036457,2024-05-04 09:16:33,P2P,Food,111,SUCCESS,46-55,26-35,Karnataka,ICICI,Axis,Android,WiFi,0,9,Saturday,1
TXN0000039299,2024-10-29 16:36:40,P2P,Food,352,SUCCESS,56+,26-35,Andhra Pradesh,Yes Bank,SBI,Android,4G,0,16,Tuesday,0
TXN0000166610,2024-11-19 17:45:45,P2M,Food,659,SUCCESS,18-25,36-45,West Bengal,Yes Bank,Kotak,Android,5G,0,17,Tuesday,0
TXN0000020694,2024-09-22 21:54:38,P2M,Grocery,422,SUCCESS,26-35,26-35,Telangana,Kotak,HDFC,iOS,4G,0,21,Sunday,1
TXN0000208261,2024-12-27 18:06:39,P2P,Utilities,228,SUCCESS,26-35,26-35,Uttar Pradesh,IndusInd,HDFC,Android,4G,0,18,Friday,0
TXN0000121875,2024-08-28 09:42:18,Bill Payment,Entertainment,234,SUCCESS,18-25,36-45,Telangana,HDFC,ICICI,Android,4G,0,9,Wednesday,0
TXN0000043067,2024-10-14 13:48:27,P2P,Food,1972,SUCCESS,18-25,26-35,Tamil Nadu,Yes Bank,Axis,Android,3G,0,13,Monday,0
TXN0000098212,2024-03-06 11:59:49,Bill Payment,Utilities,1521,SUCCESS,26-35,26-35,Uttar Pradesh,Kotak,PNB,Android,5G,0,11,Wednesday,0
TXN0000122359,2024-09-15 21:21:37,P2P,Entertainment,218,SUCCESS,36-45,18-25,Uttar Pradesh,Yes Bank,HDFC,Android,4G,0,21,Sunday,1
TXN0000063472,2024-08-23 13:44:05,P2P,Grocery,727,SUCCESS,36-45,26-35,Uttar Pradesh,Kotak,SBI,Android,4G,0,13,Friday,0
TXN0000064457,2024-05-26 11:07:14,P2P,Grocery,451,SUCCESS,18-25,18-25,Tamil Nadu,IndusInd,Axis,Android,3G,0,11,Sunday,1
TXN0000039063,2024-10-16 18:17:02,P2P,Utilities,1566,SUCCESS,26-35,18-25,Rajasthan,SBI,PNB,Android,5G,0,18,Wednesday,0
TXN0000161334,2024-12-18 13:03:48,Bill Payment,Healthcare,964,SUCCESS,46-55,18-25,Gujarat,ICICI,IndusInd,Android,5G,0,13,Wednesday,0
TXN0000009587,2024-07-18 20:06:56,P2M,Entertainment,153,SUCCESS,18-25,36-45,Rajasthan,IndusInd,Yes Bank,Android,5G,0,20,Thursday,0
TXN0000237541,2024-12-06 23:51:40,Recharge,Utilities,283,SUCCESS,18-25,26-35,Uttar Pradesh,Kotak,HDFC,Android,4G,0,23,Friday,0
TXN0000132047,2024-03-13 15:55:38,P2M,Shopping,685,SUCCESS,18-25,18-25,Tamil Nadu,ICICI,Yes Bank,Android,5G,0,15,Wednesday,0
TXN0000179504,2024-06-04 15:11:03,P2P,Grocery,1410,SUCCESS,36-45,18-25,Gujarat,HDFC,HDFC,Web,4G,0,15,Tuesday,0
TXN0000084994,2024-08-19 08:21:06,P2P,Entertainment,240,SUCCESS,36-45,18-25,Tamil Nadu,ICICI,Kotak,iOS,3G,0,8,Monday,0
TXN0000060255,2024-12-11 22:53:13,Recharge,Grocery,2095,SUCCESS,26-35,26-35,Rajasthan,IndusInd,Kotak,Android,4G,0,22,Wednesday,0
TXN0000092953,2024-04-17 06:13:10,P2M,Fuel,2744,FAILED,46-55,18-25,Tamil Nadu,Kotak,SBI,Android,5G,0,6,Wednesday,0
TXN0000223469,2024-04-30 16:50:24,Bill Payment,Food,211,SUCCESS,26-35,36-45,Delhi,Kotak,SBI,Android,4G,0,16,Tuesday,0
TXN0000033921,2024-12-24 23:49:04,P2P,Food,32,SUCCESS,56+,26-35,Karnataka,IndusInd,Yes Bank,Android,4G,0,23,Tuesday,0
TXN0000095590,2024-01-07 19:37:00,P2P,Shopping,214,SUCCESS,18-25,36-45,Delhi,SBI,SBI,iOS,4G,1,19,Sunday,1
TXN0000191510,2024-07-16 22:19:13,P2P,Education,2684,SUCCESS,18-25,36-45,Andhra Pradesh,ICICI,IndusInd,iOS,4G,0,22,Tuesday,0
TXN0000033169,2024-06-14 10:04:03,P2M,Shopping,6930,SUCCESS,26-35,26-35,Andhra Pradesh,Yes Bank,PNB,Android,4G,0,10,Friday,0
TXN0000120653,2024-03-13 13:09:31,P2P,Grocery,347,SUCCESS,46-55,18-25,Uttar Pradesh,Yes Bank,PNB,iOS,4G,0,13,Wednesday,0
TXN0000221842,2024-02-16 19:40:47,Recharge,Grocery,3048,SUCCESS,26-35,26-35,Gujarat,HDFC,Axis,iOS,4G,0,19,Friday,0
TXN0000099908,2024-11-15 11:42:26,P2M,Transport,46,SUCCESS,46-55,18-25,Karnataka,SBI,ICICI,Android,WiFi,0,11,Friday,0
TXN0000005989,2024-07-05 16:09:49,Bill Payment,Other,703,SUCCESS,18-25,56+,Uttar Pradesh,PNB,IndusInd,Android,4G,0,16,Friday,0
TXN0000237371,2024-10-29 22:36:42,P2M,Food,801,SUCCESS,36-45,26-35,Uttar Pradesh,HDFC,SBI,Android,3G,0,22,Tuesday,0
TXN0000006239,2024-03-22 02:47:50,P2P,Food,361,SUCCESS,26-35,36-45,Uttar Pradesh,SBI,SBI,Android,4G,0,2,Friday,0
TXN0000163229,2024-09-09 18:57:09,P2P,Shopping,1722,SUCCESS,18-25,36-45,Telangana,IndusInd,IndusInd,Android,WiFi,0,18,Monday,0
TXN0000207734,2024-04-28 06:19:09,P2M,Education,587,SUCCESS,18-25,36-45,Uttar Pradesh,SBI,SBI,Android,4G,0,6,Sunday,1
TXN0000058496,2024-07-15 11:04:23,Bill Payment,Healthcare,1000,FAILED,26-35,26-35,Uttar Pradesh,Yes Bank,IndusInd,Android,3G,0,11,Monday,0
TXN0000056253,2024-05-07 18:28:50,P2M,Food,215,SUCCESS,18-25,18-25,Telangana,SBI,SBI,Android,4G,0,18,Tuesday,0
TXN0000124879,2024-08-21 13:43:04,P2M,Utilities,1304,SUCCESS,26-35,26-35,Telangana,ICICI,Axis,Android,4G,0,13,Wednesday,0
TXN0000126335,2024-02-18 13:36:28,P2M,Transport,78,SUCCESS,56+,26-35,Rajasthan,Axis,HDFC,Android,WiFi,0,13,Sunday,1
TXN0000025409,2024-09-15 11:07:58,P2M,Food,1167,SUCCESS,36-45,36-45,Rajasthan,ICICI,Yes Bank,Android,4G,0,11,Sunday,1
TXN0000032832,2024-08-20 01:20:54,P2P,Other,992,SUCCESS,26-35,26-35,West Bengal,SBI,SBI,Android,4G,0,1,Tuesday,0
TXN0000235098,2024-09-07 21:34:33,P2P,Shopping,8538,SUCCESS,26-35,26-35,Andhra Pradesh,HDFC,Axis,Android,4G,0,21,Saturday,1
TXN0000200857,2024-08-05 12:32:25,P2P,Fuel,1650,SUCCESS,26-35,26-35,Rajasthan,ICICI,HDFC,iOS,5G,0,12,Monday,0
TXN0000216992,2024-10-09 08:26:29,P2P,Transport,83,SUCCESS,26-35,26-35,Delhi,ICICI,HDFC,Android,5G,0,8,Wednesday,0
TXN0000071988,2024-09-02 20:23:02,P2M,Food,1011,SUCCESS,36-45,36-45,Telangana,HDFC,PNB,Android,4G,0,20,Monday,0
TXN0000081518,2024-05-29 01:25:56,P2P,Food,472,SUCCESS,18-25,56+,Uttar Pradesh,Yes Bank,SBI,Android,4G,0,1,Wednesday,0
TXN0000092117,2024-01-24 14:19:43,P2P,Grocery,1775,SUCCESS,18-25,18-25,Delhi,PNB,HDFC,iOS,WiFi,0,14,Wednesday,0
TXN0000229693,2024-12-19 09:29:56,P2M,Education,3492,SUCCESS,26-35,18-25,Delhi,SBI,PNB,Android,4G,0,9,Thursday,0
TXN0000105580,2024-07-14 19:01:47,P2P,Grocery,440,SUCCESS,56+,26-35,Karnataka,IndusInd,SBI,Android,4G,0,19,Sunday,1
TXN0000030726,2024-12-23 15:27:07,P2M,Other,452,SUCCESS,46-55,36-45,West Bengal,PNB,Yes Bank,Android,4G,1,15,Monday,0
TXN0000144868,2024-02-04 07:19:54,P2P,Food,396,SUCCESS,36-45,18-25,Maharashtra,Axis,Yes Bank,iOS,4G,0,7,Sunday,1
TXN0000146111,2024-02-05 03:20:10,Bill Payment,Other,414,SUCCESS,26-35,26-35,Karnataka,ICICI,SBI,Android,3G,0,3,Monday,0
TXN0000020317,2024-07-13 12:46:31,P2P,Other,363,SUCCESS,36-45,36-45,Tamil Nadu,SBI,IndusInd,Android,4G,0,12,Saturday,1
TXN0000137619,2024-07-13 05:05:07,P2M,Other,2779,SUCCESS,36-45,18-25,Rajasthan,SBI,HDFC,Android,WiFi,0,5,Saturday,1
TXN0000023264,2024-12-27 21:36:31,P2P,Food,81,SUCCESS,46-55,36-45,Andhra Pradesh,SBI,SBI,Web,4G,0,21,Friday,0
TXN0000221095,2024-10-02 12:34:02,P2P,Food,97,SUCCESS,18-25,36-45,Delhi,IndusInd,Kotak,Android,4G,0,12,Wednesday,0
TXN0000112952,2024-04-23 12:32:55,P2M,Utilities,232,SUCCESS,18-25,46-55,Rajasthan,SBI,IndusInd,Android,4G,0,12,Tuesday,0
TXN0000165419,2024-11-27 00:07:11,Bill Payment,Transport,142,SUCCESS,26-35,26-35,Delhi,SBI,Kotak,Android,4G,0,0,Wednesday,0
TXN0000074320,2024-07-07 23:56:04,P2P,Food,141,SUCCESS,26-35,18-25,Uttar Pradesh,SBI,IndusInd,Android,5G,0,23,Sunday,1
TXN0000150275,2024-01-07 09:47:39,P2P,Healthcare,520,SUCCESS,26-35,26-35,Rajasthan,ICICI,SBI,Android,4G,0,9,Sunday,1
TXN0000208428,2024-07-11 17:32:12,Recharge,Other,469,SUCCESS,46-55,26-35,Maharashtra,SBI,HDFC,iOS,4G,0,17,Thursday,0
TXN0000054560,2024-08-03 20:38:20,Recharge,Entertainment,333,SUCCESS,36-45,18-25,Delhi,HDFC,IndusInd,Android,4G,0,20,Saturday,1
TXN0000070704,2024-04-27 13:48:56,Recharge,Entertainment,392,SUCCESS,26-35,18-25,Maharashtra,SBI,Axis,Android,4G,0,13,Saturday,1
TXN0000149673,2024-09-29 18:10:48,P2M,Shopping,3194,SUCCESS,26-35,36-45,Maharashtra,Axis,PNB,Android,5G,0,18,Sunday,1
TXN0000225458,2024-05-08 17:00:03,P2P,Food,166,SUCCESS,36-45,26-35,West Bengal,SBI,IndusInd,Android,WiFi,0,17,Wednesday,0
TXN0000004305,2024-12-21 18:40:53,Recharge,Entertainment,206,SUCCESS,18-25,56+,Uttar Pradesh,Kotak,SBI,Android,4G,0,18,Saturday,1
TXN0000017829,2024-05-31 13:22:10,Bill Payment,Grocery,558,SUCCESS,26-35,56+,Maharashtra,HDFC,ICICI,Android,5G,0,13,Friday,0
TXN0000204796,2024-12-22 11:22:00,Recharge,Utilities,385,SUCCESS,18-25,18-25,Maharashtra,HDFC,PNB,iOS,3G,0,11,Sunday,1
TXN0000249852,2024-02-29 23:37:59,Bill Payment,Transport,66,SUCCESS,26-35,26-35,Gujarat,Kotak,Kotak,Android,WiFi,0,23,Thursday,0
TXN0000083812,2024-10-27 10:53:40,P2M,Transport,192,SUCCESS,36-45,18-25,Delhi,Kotak,Yes Bank,Android,WiFi,0,10,Sunday,1
TXN0000068996,2024-10-01 03:15:20,P2M,Shopping,1491,SUCCESS,26-35,26-35,Delhi,Axis,HDFC,Web,5G,0,3,Tuesday,0
TXN0000139346,2024-06-10 13:39:43,P2P,Food,692,SUCCESS,36-45,46-55,Maharashtra,ICICI,HDFC,Android,5G,0,13,Monday,0
TXN0000212707,2024-11-27 20:34:02,P2M,Healthcare,4417,SUCCESS,56+,36-45,Maharashtra,HDFC,HDFC,iOS,4G,0,20,Wednesday,0
TXN0000001822,2024-07-01 22:39:17,P2M,Grocery,1903,SUCCESS,36-45,36-45,Uttar Pradesh,HDFC,Yes Bank,Android,4G,0,22,Monday,0
TXN0000101272,2024-02-09 17:09:05,P2M,Fuel,1630,SUCCESS,46-55,36-45,Maharashtra,HDFC,Axis,Android,4G,0,17,Friday,0
TXN0000164984,2024-08-21 20:18:43,Bill Payment,Transport,70,SUCCESS,36-45,26-35,Uttar Pradesh,SBI,HDFC,Web,4G,0,20,Wednesday,0
TXN0000226371,2024-01-31 18:53:18,P2P,Other,572,SUCCESS,26-35,26-35,Rajasthan,Yes Bank,SBI,Android,4G,0,18,Wednesday,0
TXN0000121615,2024-05-16 11:51:21,P2M,Grocery,362,SUCCESS,36-45,18-25,Maharashtra,HDFC,Axis,iOS,WiFi,0,11,Thursday,0
TXN0000158966,2024-07-16 21:29:05,Bill Payment,Other,2257,SUCCESS,26-35,46-55,West Bengal,SBI,SBI,Android,3G,0,21,Tuesday,0
TXN0000034809,2024-03-14 10:46:49,P2M,Other,132,SUCCESS,18-25,36-45,Uttar Pradesh,ICICI,Yes Bank,Android,5G,0,10,Thursday,0
TXN0000165383,2024-06-02 22:11:50,Bill Payment,Transport,515,SUCCESS,36-45,36-45,Andhra Pradesh,HDFC,SBI,Android,4G,0,22,Sunday,1
TXN0000181422,2024-02-02 18:24:47,P2P,Utilities,1788,SUCCESS,56+,26-35,Tamil Nadu,SBI,IndusInd,Android,5G,0,18,Friday,0
TXN0000081316,2024-04-20 13:10:48,P2P,Shopping,5195,SUCCESS,36-45,26-35,Uttar Pradesh,ICICI,Kotak,Android,4G,0,13,Saturday,1
TXN0000107745,2024-10-05 20:23:15,P2P,Grocery,1237,SUCCESS,18-25,36-45,Rajasthan,ICICI,HDFC,Android,4G,1,20,Saturday,1
TXN0000130147,2024-11-26 14:30:54,P2P,Grocery,181,SUCCESS,46-55,36-45,Maharashtra,IndusInd,PNB,iOS,5G,0,14,Tuesday,0
TXN0000037961,2024-08-31 20:21:22,P2M,Shopping,233,SUCCESS,36-45,36-45,Tamil Nadu,HDFC,HDFC,Android,4G,0,20,Saturday,1
TXN0000184870,2024-04-16 17:42:44,P2P,Healthcare,1749,SUCCESS,26-35,26-35,Telangana,ICICI,SBI,iOS,4G,0,17,Tuesday,0
TXN0000087139,2024-06-22 18:58:22,Bill Payment,Food,123,SUCCESS,36-45,26-35,Telangana,Axis,HDFC,Android,4G,0,18,Saturday,1
TXN0000111986,2024-06-14 01:33:28,P2M,Transport,327,SUCCESS,18-25,18-25,Maharashtra,Kotak,SBI,iOS,4G,0,1,Friday,0
TXN0000237368,2024-08-16 12:00:17,Bill Payment,Shopping,4137,SUCCESS,26-35,36-45,Uttar Pradesh,SBI,Axis,Android,4G,0,12,Friday,0
TXN0000023552,2024-05-16 03:11:12,P2P,Entertainment,217,SUCCESS,36-45,26-35,Uttar Pradesh,PNB,Yes Bank,Android,5G,0,3,Thursday,0
TXN0000222121,2024-10-29 17:29:27,P2M,Transport,80,SUCCESS,26-35,26-35,Karnataka,PNB,HDFC,iOS,4G,0,17,Tuesday,0
TXN0000171275,2024-02-07 19:58:21,P2M,Food,156,SUCCESS,36-45,46-55,Delhi,SBI,HDFC,Android,4G,0,19,Wednesday,0
TXN0000159849,2024-12-16 12:08:17,P2P,Grocery,1734,SUCCESS,26-35,56+,Rajasthan,SBI,SBI,iOS,5G,0,12,Monday,0
