session_id,user_type_id,label_id,timestamp_start,timestamp_end,vpn,rooted,emulator,ip_risk_score,session_duration,num_events,num_links_clicked,num_qr_scans,num_permission_requests,event_sequence_encoded,event_count_1,event_count_2,event_count_3,event_count_4,event_count_5,event_count_6,event_count_7,event_count_8,event_count_9,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,generator_version,scenario_family,risk_score,split,split_reason
session_v2_002486_eaf198d2,2,0,2026-03-23T07:27:50.606685,2026-03-23T07:29:27.606685,1,0,0,0.472,97,12,1,0,0,"[1, 12, 12, 21, 6, 2, 15, 13, 21, 12, 1, 11]",2,1,0,0,0,1,0,0,0,0,1,3,1,0,1,0,0,0,0,0,2,v2.0.0,link_chain_soft,0.418773,test_ood,ood_time_bucket
session_v2_002487_620f7764,3,1,2026-03-11T12:12:22.607767,2026-03-11T12:14:07.607767,1,0,0,0.426,105,15,1,1,1,"[1, 21, 6, 2, 15, 15, 21, 12, 2, 11, 15, 14, 17, 13, 4]",1,2,0,1,0,1,0,0,0,0,1,1,1,1,3,0,1,0,0,0,2,v2.0.0,mixed_anomalous,0.500257,test_ood,ood_time_bucket
session_v2_002488_94c4bca5,2,0,2026-02-19T17:24:10.609111,2026-02-19T17:26:15.609111,0,0,0,0.177,125,11,2,3,0,"[1, 14, 13, 14, 11, 13, 21, 1, 14, 11, 12]",2,0,0,0,0,0,0,0,0,0,2,1,2,3,0,0,0,0,0,0,1,v2.0.0,qr_handoff_soft,0.338851,train,train_default
session_v2_002489_97d06089,1,0,2026-03-19T23:24:13.609517,2026-03-19T23:29:41.609517,1,0,0,0.452,328,22,0,0,2,"[1, 13, 12, 13, 21, 6, 4, 18, 18, 12, 12, 12, 12, 19, 9, 1, 12, 21, 3, 12, 12, 12]",2,0,1,1,0,1,0,0,1,0,0,9,2,0,0,0,0,2,1,0,2,v2.0.0,benign_media,0.294045,test_ood,ood_time_bucket
session_v2_002490_06432b62,1,0,2025-10-29T11:22:57.611761,2025-10-29T11:27:05.611761,0,0,0,0.248,248,18,1,2,2,"[1, 11, 21, 6, 4, 18, 18, 9, 1, 12, 14, 13, 13, 12, 13, 13, 13, 14]",2,0,0,1,0,1,0,0,1,0,1,2,5,2,0,0,0,2,0,0,1,v2.0.0,benign_chat,0.390939,train,train_default
session_v2_002491_144f0436,2,1,2026-01-07T03:17:59.613555,2026-01-07T03:22:30.613555,0,0,0,0.495,271,23,1,3,1,"[1, 14, 12, 14, 21, 6, 5, 2, 11, 15, 14, 17, 13, 16, 1, 13, 21, 4, 19, 12, 21, 2, 15]",2,2,0,1,1,1,0,0,0,0,1,2,2,3,2,1,1,0,1,0,3,v2.0.0,mixed_anomalous,0.514415,train,train_default
session_v2_002492_88d2fe2b,0,0,2025-11-01T23:10:36.616298,2025-11-01T23:13:02.616298,0,0,0,0.222,146,13,0,0,0,"[1, 13, 21, 2, 12, 21, 7, 3, 21, 2, 21, 7, 3]",1,2,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,4,v2.0.0,benign_chat,0.342851,train,train_default
session_v2_002493_92f03ec6,1,0,2025-11-22T08:25:12.617531,2025-11-22T08:28:21.617531,0,0,0,0.289,189,13,1,0,1,"[2, 21, 7, 4, 12, 21, 1, 11, 21, 6, 4, 18, 13]",1,1,0,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,3,v2.0.0,benign_settings,0.372361,train,train_default
session_v2_002494_d6eecb32,1,2,2026-01-08T13:13:03.618063,2026-01-08T13:14:07.618063,1,0,0,0.55,64,11,1,1,2,"[1, 1, 14, 11, 19, 17, 17, 21, 2, 21, 12]",2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,1,0,2,v2.0.0,archetype_qr_takeover,0.680315,train,train_default
session_v2_002495_f395e306,1,0,2026-03-04T13:15:42.618439,2026-03-04T13:20:16.618439,0,0,0,0.152,274,21,2,0,0,"[2, 12, 12, 12, 15, 11, 12, 12, 21, 7, 3, 21, 1, 11, 13, 12, 13, 13, 12, 21, 6]",1,1,1,0,0,1,1,0,0,0,2,7,3,0,1,0,0,0,0,0,3,v2.0.0,benign_files,0.321986,train,train_default
session_v2_002496_610eaacd,1,2,2026-02-16T14:33:26.622588,2026-02-16T14:37:10.622588,0,1,0,0.253,224,21,1,1,1,"[4, 21, 9, 2, 15, 21, 7, 5, 21, 12, 13, 1, 14, 11, 19, 20, 12, 4, 18, 9, 4]",1,1,0,3,1,0,1,0,2,0,1,2,1,1,1,0,0,1,1,1,3,v2.0.0,qr_handoff_soft,0.54197,val,val_withheld_combo
session_v2_002497_12ac1625,0,0,2026-01-27T10:24:37.623260,2026-01-27T10:26:28.623260,1,0,0,0.182,111,11,0,0,1,"[1, 13, 13, 12, 21, 4, 12, 13, 12, 17, 13]",1,0,0,1,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,1,v2.0.0,benign_chat,0.345296,train,train_default
session_v2_002498_802c51bb,1,0,2026-03-18T02:12:28.625838,2026-03-18T02:15:10.625838,0,0,0,0.295,162,11,0,0,0,"[2, 7, 4, 13, 12, 13, 9, 3, 13, 13, 21]",0,1,1,1,0,0,1,0,1,0,0,1,4,0,0,0,0,0,0,0,1,v2.0.0,benign_chat,0.279826,test_ood,ood_time_bucket
session_v2_002499_775ae6cd,2,2,2026-02-01T12:12:08.626781,2026-02-01T12:13:38.626781,0,1,0,0.617,90,19,3,1,3,"[1, 11, 6, 5, 21, 4, 17, 21, 9, 2, 11, 12, 13, 1, 14, 11, 19, 17, 17]",2,1,0,1,1,1,0,0,1,0,3,1,1,1,0,0,3,0,1,0,2,v2.0.0,archetype_qr_takeover,0.846472,train,train_default
session_v2_002500_58dddce1,1,0,2026-02-01T21:17:38.627398,2026-02-01T21:19:25.627398,0,0,1,0.291,107,9,0,0,0,"[5, 21, 10, 2, 13, 1, 13, 12, 19]",1,1,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,1,v2.0.0,screen_share_contextual,0.294744,train,train_default
session_v2_002501_3037af3c,0,0,2025-12-06T06:05:02.629533,2025-12-06T06:11:02.629533,1,0,0,0.227,360,20,0,0,3,"[2, 13, 12, 12, 21, 3, 21, 1, 13, 13, 21, 5, 21, 10, 4, 18, 12, 13, 18, 18]",1,1,1,1,1,0,0,0,0,1,0,3,4,0,0,0,0,3,0,0,4,v2.0.0,benign_chat,0.366996,train,train_default
session_v2_002502_18136fcc,1,2,2025-10-08T22:41:20.630986,2025-10-08T22:45:53.630986,0,0,0,0.212,273,22,2,0,5,"[1, 21, 4, 17, 12, 4, 17, 18, 17, 17, 12, 21, 9, 5, 12, 21, 10, 2, 11, 19, 13, 11]",1,1,0,2,1,0,0,0,1,1,2,3,1,0,0,0,4,1,1,0,3,v2.0.0,permission_dense,0.565071,train,train_default
session_v2_002503_f85703e8,1,1,2026-03-28T23:42:44.631693,2026-03-28T23:46:58.631693,0,0,0,0.211,254,21,1,0,4,"[2, 21, 4, 17, 18, 17, 17, 21, 12, 4, 13, 13, 12, 13, 12, 21, 9, 1, 11, 12, 21]",1,1,0,2,0,0,0,0,1,0,1,4,3,0,0,0,3,1,0,0,4,v2.0.0,permission_dense,0.431604,test_ood,ood_time_bucket
session_v2_002504_08f1a388,2,1,2025-11-26T08:51:49.633456,2025-11-26T08:53:55.633456,1,0,0,0.557,126,16,1,0,4,"[4, 12, 13, 4, 17, 18, 17, 12, 17, 21, 9, 2, 11, 15, 21, 7]",0,1,0,2,0,0,1,0,1,0,1,2,1,0,1,0,3,1,0,0,2,v2.0.0,permission_dense,0.424493,val,val_random_fill
session_v2_002505_c4876e7b,0,1,2026-03-07T21:20:07.634004,2026-03-07T21:22:11.634004,1,0,0,0.144,124,12,0,1,1,"[3, 21, 4, 17, 21, 9, 2, 14, 12, 13, 12, 13]",0,1,1,1,0,0,0,0,1,0,0,2,2,1,0,0,1,0,0,0,2,v2.0.0,benign_browse,0.428531,test_ood,ood_time_bucket
session_v2_002506_c11836d4,3,0,2025-10-31T06:01:58.634501,2025-10-31T06:02:39.634501,0,0,0,0.428,41,8,0,0,4,"[4, 17, 21, 12, 4, 17, 18, 17]",0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,v2.0.0,permission_dense,0.409259,train,train_default
session_v2_002507_49a86be2,1,0,2025-11-08T07:46:30.635403,2025-11-08T07:48:45.635403,0,0,0,0.288,135,15,0,0,2,"[4, 21, 9, 2, 15, 13, 21, 7, 4, 13, 13, 17, 18, 21, 9]",0,1,0,2,0,0,1,0,2,0,0,0,3,0,1,0,1,1,0,0,3,v2.0.0,benign_settings,0.284759,train,train_default
session_v2_002508_4712e0a6,1,0,2025-12-23T14:20:02.636119,2025-12-23T14:24:44.636119,1,0,0,0.409,282,16,0,0,1,"[1, 12, 21, 5, 15, 21, 4, 17, 12, 21, 9, 3, 21, 8, 2, 15]",1,1,1,1,1,0,0,1,1,0,0,2,0,0,2,0,1,0,0,0,4,v2.0.0,benign_settings,0.41649,train,train_default
session_v2_002509_b21841c1,0,0,2026-03-11T18:02:29.636967,2026-03-11T18:09:04.636967,0,0,0,0.162,395,24,0,1,1,"[2, 12, 21, 5, 21, 10, 1, 14, 13, 21, 5, 12, 13, 21, 10, 4, 17, 12, 21, 3, 21, 5, 12, 21]",1,1,1,1,3,0,0,0,0,2,0,4,2,1,0,0,1,0,0,0,7,v2.0.0,benign_settings,0.420138,test_ood,ood_time_bucket
session_v2_002510_3629b9a1,2,0,2026-02-26T16:04:43.637906,2026-02-26T16:07:33.637906,0,0,0,0.237,170,13,1,1,0,"[4, 21, 9, 1, 14, 21, 6, 2, 15, 12, 13, 11, 12]",1,1,0,1,0,1,0,0,1,0,1,2,1,1,1,0,0,0,0,0,2,v2.0.0,benign_files,0.309455,train,train_default
session_v2_002511_bfe439a0,3,0,2026-01-12T18:01:23.638375,2026-01-12T18:05:10.638375,0,0,0,0.411,227,18,0,1,0,"[1, 21, 6, 2, 15, 15, 19, 15, 21, 7, 1, 12, 14, 21, 6, 2, 16, 7]",2,2,0,0,0,2,2,0,0,0,0,1,0,1,3,1,0,0,1,0,3,v2.0.0,benign_browse,0.335755,val,val_withheld_combo
session_v2_002512_d848946f,1,0,2026-02-01T11:42:13.639772,2026-02-01T11:45:15.639772,0,0,0,0.209,182,19,2,2,0,"[2, 11, 14, 21, 7, 3, 13, 21, 5, 15, 21, 1, 11, 12, 12, 12, 14, 13, 12]",1,1,1,0,1,0,1,0,0,0,2,4,2,2,1,0,0,0,0,0,3,v2.0.0,benign_files,0.380492,train,train_default
session_v2_002513_5f4aa92c,0,0,2025-10-16T09:21:08.640592,2025-10-16T09:27:36.640592,0,0,0,0.341,388,24,0,1,2,"[3, 12, 21, 2, 12, 12, 21, 4, 18, 13, 12, 18, 21, 9, 2, 14, 7, 3, 21, 8, 5, 12, 21, 4]",0,2,2,2,1,0,1,1,1,0,0,5,1,1,0,0,0,2,0,0,5,v2.0.0,benign_browse,0.39778,train,train_default
session_v2_002514_9cd3afdb,3,2,2026-02-01T09:33:41.642193,2026-02-01T09:34:15.642193,0,0,0,0.471,34,7,0,0,2,"[2, 4, 19, 17, 17, 13, 12]",0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,v2.0.0,archetype_screen_share_abuse,0.69269,train,train_default
session_v2_002515_b10db75a,0,0,2025-12-21T14:35:01.642505,2025-12-21T14:38:30.642505,0,0,0,0.429,209,17,1,0,2,"[3, 21, 8, 4, 17, 12, 12, 21, 9, 2, 11, 13, 21, 7, 4, 18, 13]",0,1,1,2,0,0,1,1,1,0,1,2,2,0,0,0,1,1,0,0,3,v2.0.0,benign_browse,0.385572,val,val_random_fill
session_v2_002516_04110bb9,1,0,2026-01-25T00:14:40.643203,2026-01-25T00:17:44.643203,0,0,0,0.37,184,12,1,1,0,"[1, 13, 21, 6, 5, 16, 21, 2, 14, 13, 11, 21]",1,1,0,0,1,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,3,v2.0.0,benign_files,0.362131,train,train_default
session_v2_002517_f814ffa2,1,0,2026-02-13T03:12:09.644307,2026-02-13T03:18:12.644307,0,0,0,0.317,363,23,1,1,1,"[2, 7, 4, 21, 2, 14, 12, 13, 21, 3, 21, 1, 11, 13, 21, 6, 4, 17, 12, 21, 5, 12, 21]",1,2,1,2,1,1,1,0,0,0,1,3,2,1,0,0,1,0,0,0,6,v2.0.0,benign_chat,0.266413,train,train_default
session_v2_002518_edbb8788,3,2,2026-03-29T23:33:16.645530,2026-03-29T23:34:26.645530,1,0,1,0.718,70,14,0,0,4,"[4, 21, 12, 4, 19, 17, 17, 12, 17, 21, 12, 13, 4, 17]",0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,4,0,1,0,2,v2.0.0,archetype_screen_share_abuse,0.679742,test_ood,ood_time_bucket
session_v2_002519_403420d3,3,2,2025-11-21T05:14:21.646454,2025-11-21T05:16:21.646454,1,0,0,0.472,120,18,1,3,1,"[2, 15, 19, 14, 16, 21, 12, 1, 14, 17, 12, 13, 12, 21, 12, 1, 14, 11]",2,1,0,0,0,0,0,0,0,0,1,4,1,3,1,1,1,0,1,0,2,v2.0.0,archetype_qr_takeover,0.64415,test_ood,ood_withheld_variant
session_v2_002520_a2bbe356,0,2,2026-03-19T03:01:49.647241,2026-03-19T03:04:23.647241,0,0,0,0.119,154,13,2,0,0,"[1, 19, 12, 12, 11, 13, 11, 21, 6, 3, 12, 13, 1]",2,0,1,0,0,1,0,0,0,0,2,3,2,0,0,0,0,0,1,0,1,v2.0.0,qr_handoff_soft,0.520968,test_ood,ood_time_bucket
session_v2_002521_14f0587e,2,0,2025-11-21T01:56:37.648000,2025-11-21T02:00:12.648000,0,0,0,0.649,215,18,7,0,0,"[3, 21, 2, 11, 13, 11, 11, 12, 11, 11, 11, 15, 12, 12, 15, 16, 19, 11]",0,1,1,0,0,0,0,0,0,0,7,3,1,0,2,1,0,0,1,0,1,v2.0.0,benign_browse,0.338824,train,train_default
session_v2_002522_2039dc94,1,0,2026-01-01T17:40:02.648843,2026-01-01T17:44:28.648843,0,0,0,0.433,266,22,0,1,2,"[1, 21, 6, 4, 17, 12, 17, 21, 2, 14, 21, 7, 4, 12, 13, 1, 13, 12, 19, 20, 12, 1]",3,1,0,2,0,1,1,0,0,0,0,4,2,1,0,0,2,0,1,1,3,v2.0.0,screen_share_contextual,0.390913,train,train_default
session_v2_002523_be9c2d56,2,1,2025-11-17T14:14:48.650048,2025-11-17T14:17:51.650048,0,1,0,0.492,183,15,0,0,4,"[1, 21, 6, 4, 12, 13, 4, 17, 18, 17, 21, 12, 17, 16, 21]",1,0,0,2,0,1,0,0,0,0,0,2,1,0,0,1,3,1,0,0,3,v2.0.0,permission_dense,0.504561,train,train_default
session_v2_002524_742f0fe9,2,2,2025-12-26T07:00:37.650525,2025-12-26T07:03:16.650525,1,0,0,0.499,159,18,2,1,2,"[4, 19, 21, 1, 12, 1, 11, 21, 2, 15, 13, 11, 14, 21, 4, 17, 17, 21]",2,1,0,2,0,0,0,0,0,0,2,1,1,1,1,0,2,0,1,0,4,v2.0.0,link_chain_soft,0.638825,val,val_withheld_combo
session_v2_002525_43a6e3bb,1,0,2026-01-24T04:07:24.651061,2026-01-24T04:10:24.651061,0,0,0,0.478,180,21,0,0,3,"[3, 13, 12, 21, 4, 17, 17, 12, 13, 12, 21, 9, 1, 13, 21, 6, 4, 17, 21, 9, 5]",1,0,1,2,1,1,0,0,2,0,0,3,3,0,0,0,3,0,0,0,4,v2.0.0,benign_chat,0.296419,train,train_default
session_v2_002526_6158351a,1,0,2026-02-19T03:31:05.651717,2026-02-19T03:35:04.651717,0,0,0,0.401,239,16,1,0,0,"[2, 21, 7, 1, 21, 6, 3, 13, 12, 21, 8, 2, 16, 12, 11, 21]",1,2,1,0,0,1,1,1,0,0,1,2,1,0,0,1,0,0,0,0,4,v2.0.0,benign_browse,0.341213,train,train_default
session_v2_002527_0277e3d9,0,0,2026-02-10T05:30:07.652419,2026-02-10T05:35:43.652419,0,0,0,0.181,336,20,0,0,1,"[4, 21, 3, 12, 21, 8, 4, 18, 12, 13, 12, 13, 21, 3, 21, 1, 21, 2, 13, 21]",1,1,2,2,0,0,0,1,0,0,0,3,3,0,0,0,0,1,0,0,6,v2.0.0,benign_media,0.28488,val,val_random_fill
session_v2_002528_54b7ac3c,1,2,2025-11-06T07:54:23.653062,2025-11-06T07:55:25.653062,0,0,0,0.203,62,12,1,0,1,"[1, 13, 1, 11, 21, 2, 15, 16, 17, 12, 12, 21]",2,1,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,0,0,0,2,v2.0.0,archetype_link_install,0.700045,train,train_default
session_v2_002529_30fa10d8,0,1,2026-03-14T02:29:39.653739,2026-03-14T02:30:40.653739,0,0,0,0.268,61,11,2,0,0,"[4, 13, 21, 1, 11, 6, 3, 13, 2, 11, 15]",1,1,1,1,0,1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,1,v2.0.0,mixed_anomalous,0.502099,test_ood,ood_time_bucket
session_v2_002530_2124491b,3,2,2026-01-18T09:52:20.655058,2026-01-18T09:54:09.655058,0,0,0,0.501,109,14,1,0,1,"[2, 19, 20, 11, 21, 7, 4, 17, 21, 13, 1, 13, 12, 19]",1,1,0,1,0,0,1,0,0,0,1,1,2,0,0,0,1,0,2,1,2,v2.0.0,screen_share_contextual,0.552273,train,train_default
session_v2_002531_68da8989,1,0,2025-11-13T03:57:02.655809,2025-11-13T04:01:06.655809,1,0,0,0.394,244,16,2,1,0,"[1, 12, 12, 11, 14, 13, 21, 4, 21, 9, 2, 11, 21, 5, 21, 3]",1,1,1,1,1,0,0,0,1,0,2,2,1,1,0,0,0,0,0,0,4,v2.0.0,benign_media,0.339929,train,train_default
session_v2_002532_27a555dc,0,0,2026-01-02T03:39:05.657016,2026-01-02T03:44:12.657016,0,0,1,0.338,307,21,0,0,1,"[3, 12, 21, 4, 12, 13, 12, 21, 9, 3, 13, 21, 8, 4, 18, 21, 1, 13, 21, 6, 4]",1,0,2,3,0,1,0,1,1,0,0,3,3,0,0,0,0,1,0,0,5,v2.0.0,benign_media,0.347799,train,train_default
session_v2_002533_7ebad76b,1,0,2025-12-05T21:11:15.658087,2025-12-05T21:16:09.658087,0,0,0,0.133,294,21,2,1,1,"[3, 21, 2, 11, 12, 21, 4, 13, 21, 2, 14, 13, 13, 12, 13, 11, 12, 12, 21, 4, 18]",0,2,1,2,0,0,0,0,0,0,2,4,4,1,0,0,0,1,0,0,4,v2.0.0,benign_chat,0.306211,train,train_default
session_v2_002534_f1999e90,1,0,2025-12-22T22:35:02.659554,2025-12-22T22:40:13.659554,0,0,0,0.386,311,22,1,0,1,"[4, 17, 21, 9, 1, 11, 21, 6, 3, 13, 21, 8, 2, 15, 21, 4, 21, 9, 2, 21, 7, 4]",1,2,1,3,0,1,1,1,2,0,1,0,1,0,1,0,1,0,0,0,6,v2.0.0,benign_browse,0.380886,train,train_default
session_v2_002535_2b69d7ea,1,1,2026-03-10T22:17:13.660238,2026-03-10T22:23:15.660238,0,0,0,0.308,362,27,3,0,2,"[1, 13, 13, 13, 12, 11, 13, 6, 2, 13, 11, 12, 21, 3, 21, 4, 17, 12, 12, 21, 1, 11, 21, 4, 17, 21, 2]",2,2,1,2,0,1,0,0,0,0,3,4,5,0,0,0,2,0,0,0,5,v2.0.0,benign_browse,0.438263,test_ood,ood_time_bucket
session_v2_002536_2b6c4b41,0,0,2025-12-07T02:41:44.662427,2025-12-07T02:49:30.662427,0,1,0,0.251,466,22,1,2,2,"[1, 6, 5, 21, 10, 2, 14, 21, 4, 18, 21, 9, 1, 11, 21, 6, 4, 17, 21, 1, 14, 21]",3,1,0,2,1,2,0,0,1,1,1,0,0,2,0,0,1,1,0,0,6,v2.0.0,benign_media,0.331604,train,train_default
session_v2_002537_d0b9f00c,1,0,2025-10-25T01:32:46.663939,2025-10-25T01:37:58.663939,0,0,0,0.269,312,18,0,1,0,"[1, 13, 21, 6, 3, 21, 2, 15, 14, 12, 21, 4, 12, 13, 12, 21, 2, 15]",1,2,1,1,0,1,0,0,0,0,0,3,2,1,2,0,0,0,0,0,4,v2.0.0,benign_browse,0.297199,train,train_default
session_v2_002538_0d0093d2,3,0,2025-10-25T01:21:56.665463,2025-10-25T01:25:52.665463,1,0,0,0.569,236,21,1,0,1,"[4, 21, 1, 11, 19, 13, 13, 1, 13, 12, 20, 13, 21, 4, 17, 21, 3, 21, 8, 4, 21]",2,0,1,3,0,0,0,1,0,0,1,1,4,0,0,0,1,0,1,1,5,v2.0.0,screen_share_contextual,0.365884,train,train_default
session_v2_002539_bc0eaf32,2,0,2026-04-01T05:05:31.666646,2026-04-01T05:08:35.666646,0,0,0,0.536,184,20,1,1,0,"[1, 14, 13, 12, 12, 6, 4, 12, 13, 1, 13, 12, 19, 20, 12, 13, 2, 11, 13, 15]",2,1,0,1,0,1,0,0,0,0,1,5,5,1,1,0,0,0,1,1,0,v2.0.0,screen_share_contextual,0.311145,test_ood,ood_time_bucket
session_v2_002540_ff0e3eaa,0,1,2026-01-10T12:57:08.668123,2026-01-10T13:04:08.668123,0,0,0,0.416,420,25,0,0,8,"[3, 12, 13, 13, 21, 4, 18, 12, 16, 17, 17, 21, 4, 17, 18, 17, 17, 12, 2, 15, 12, 21, 7, 4, 18]",0,1,1,3,0,0,1,0,0,0,0,4,2,0,1,1,5,3,0,0,3,v2.0.0,permission_dense,0.441064,val,val_withheld_combo
session_v2_002541_0c8aad11,0,0,2025-11-01T14:31:05.669026,2025-11-01T14:33:53.669026,1,0,0,0.307,168,13,1,0,0,"[3, 12, 8, 2, 13, 12, 11, 21, 7, 4, 21, 1, 21]",1,1,1,1,0,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,3,v2.0.0,benign_chat,0.392303,train,train_default
session_v2_002542_17208171,0,1,2025-12-30T12:53:37.670327,2025-12-30T12:56:11.670327,0,1,0,0.427,154,15,1,1,0,"[1, 13, 13, 12, 13, 21, 1, 14, 11, 19, 20, 21, 12, 4, 13]",2,0,0,1,0,0,0,0,0,0,1,2,4,1,0,0,0,0,1,1,2,v2.0.0,qr_handoff_soft,0.485206,train,train_default
session_v2_002543_ce8ecce5,2,2,2025-10-30T15:34:37.670880,2025-10-30T15:37:10.670880,0,0,0,0.49,153,23,0,0,5,"[4, 9, 5, 21, 10, 4, 17, 12, 13, 21, 9, 5, 15, 16, 21, 2, 13, 4, 17, 18, 17, 17, 12]",0,1,0,3,2,0,0,0,2,1,0,2,2,0,1,1,4,1,0,0,3,v2.0.0,permission_dense,0.521427,train,train_default
session_v2_002544_be6843e8,0,1,2026-02-14T04:11:47.671961,2026-02-14T04:14:46.671961,0,0,0,0.292,179,18,2,0,1,"[2, 12, 21, 7, 4, 18, 12, 13, 1, 11, 21, 2, 21, 12, 21, 1, 11, 12]",2,2,0,1,0,0,1,0,0,0,2,4,1,0,0,0,0,1,0,0,4,v2.0.0,link_chain_soft,0.47776,val,val_random_fill
session_v2_002545_144f8a6b,0,2,2025-11-29T07:35:36.672744,2025-11-29T07:40:39.672744,0,0,0,0.206,303,27,1,2,0,"[1, 12, 13, 21, 6, 2, 15, 14, 21, 7, 2, 12, 2, 11, 15, 14, 19, 20, 1, 21, 6, 5, 13, 21, 10, 1, 21]",3,3,0,0,1,2,1,0,0,1,1,2,2,2,2,0,0,0,1,1,5,v2.0.0,mixed_anomalous,0.53726,train,train_default
session_v2_002546_c92be546,2,0,2025-11-20T18:01:12.674646,2025-11-20T18:04:58.674646,1,0,0,0.319,226,15,2,0,3,"[5, 21, 2, 11, 13, 11, 13, 21, 4, 17, 12, 16, 17, 17, 21]",0,1,0,1,1,0,0,0,0,0,2,1,2,0,0,1,3,0,0,0,3,v2.0.0,benign_browse,0.399328,train,train_default
session_v2_002547_bac57b52,2,1,2026-01-12T00:39:11.676536,2026-01-12T00:43:21.676536,1,0,0,0.31,250,23,3,0,2,"[4, 17, 21, 5, 15, 16, 21, 10, 4, 17, 16, 21, 9, 2, 15, 11, 19, 13, 1, 11, 21, 2, 11]",1,2,0,2,1,0,0,0,1,1,3,0,1,0,2,2,2,0,1,0,4,v2.0.0,link_chain_soft,0.466167,val,val_withheld_combo
session_v2_002548_0f4ef8bd,2,1,2025-12-29T14:53:28.677808,2025-12-29T14:55:10.677808,1,0,0,0.466,102,13,0,0,4,"[1, 21, 12, 4, 17, 18, 17, 12, 4, 17, 21, 9, 2]",1,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,3,1,0,0,2,v2.0.0,permission_dense,0.446964,val,val_random_fill
session_v2_002549_f2e23c02,2,1,2026-02-06T21:05:48.678240,2026-02-06T21:08:43.678240,1,0,0,0.399,175,19,1,1,1,"[5, 16, 13, 13, 13, 21, 12, 13, 1, 14, 11, 2, 19, 15, 12, 21, 7, 4, 17]",1,1,0,1,1,0,1,0,0,0,1,2,4,1,1,1,1,0,1,0,2,v2.0.0,qr_handoff_soft,0.514729,train,train_default
session_v2_002550_bcd866a1,0,1,2026-01-27T08:51:40.679756,2026-01-27T08:56:56.679756,1,0,0,0.253,316,20,2,0,2,"[4, 21, 3, 21, 8, 1, 11, 13, 21, 6, 4, 18, 17, 21, 9, 1, 11, 21, 4, 12]",2,0,1,3,0,1,0,1,1,0,2,1,1,0,0,0,1,1,0,0,5,v2.0.0,benign_settings,0.450325,train,train_default
session_v2_002551_db6b80f1,1,1,2025-10-19T23:33:09.680432,2025-10-19T23:36:26.680432,1,0,0,0.347,197,20,4,0,1,"[2, 13, 15, 15, 13, 11, 12, 21, 7, 4, 18, 13, 12, 21, 2, 11, 11, 15, 11, 13]",0,2,0,1,0,0,1,0,0,0,4,2,4,0,3,0,0,1,0,0,2,v2.0.0,benign_media,0.46594,train,train_default
session_v2_002552_080f3698,1,0,2026-03-11T13:25:04.682037,2026-03-11T13:30:06.682037,0,0,0,0.307,302,22,4,0,0,"[1, 13, 11, 13, 13, 13, 11, 12, 13, 21, 3, 13, 12, 13, 21, 4, 13, 21, 9, 1, 11, 11]",2,0,1,1,0,0,0,0,1,0,4,2,8,0,0,0,0,0,0,0,3,v2.0.0,benign_chat,0.311793,test_ood,ood_time_bucket
session_v2_002553_6f45a218,0,0,2026-02-26T02:51:04.683363,2026-02-26T02:54:36.683363,0,0,0,0.138,212,13,0,0,1,"[1, 21, 6, 4, 18, 13, 21, 2, 12, 12, 21, 7, 4]",1,1,0,2,0,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,3,v2.0.0,benign_browse,0.265312,train,train_default
session_v2_002554_82763988,0,0,2025-12-11T04:58:45.684558,2025-12-11T05:00:51.684558,0,0,0,0.329,126,9,0,0,0,"[1, 12, 12, 13, 21, 6, 2, 15, 21]",1,1,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,v2.0.0,benign_files,0.363533,train,train_default
session_v2_002555_d9a33123,1,0,2026-03-05T18:01:55.684911,2026-03-05T18:05:20.684911,0,1,0,0.3,205,18,1,1,0,"[2, 21, 7, 4, 13, 21, 9, 1, 14, 13, 21, 4, 13, 21, 9, 2, 11, 19]",1,2,0,2,0,0,1,0,2,0,1,0,3,1,0,0,0,0,1,0,4,v2.0.0,benign_browse,0.320378,val,val_random_fill
session_v2_002556_d8826db3,2,1,2026-02-03T15:51:42.685483,2026-02-03T15:53:08.685483,1,0,0,0.483,86,10,1,0,0,"[2, 13, 1, 11, 21, 2, 15, 21, 12, 21]",1,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,3,v2.0.0,link_chain_soft,0.427658,val,val_withheld_combo
