session_id,user_type,timestamp_start,timestamp_end,event_sequence,event_timestamps,device_state,behavioral_features,label,generator_version,scenario_family,risk_score,split,split_reason
session_v2_004843_f8ad0ec9,risky_user,2026-01-17T17:48:49.114197,2026-01-17T17:52:31.114197,"[""open_app:FileManager"", ""type_text"", ""download_file"", ""switch_app"", ""close_app:FileManager"", ""open_app:Settings"", ""switch_app"", ""close_app:Settings"", ""open_app:YouTube"", ""switch_app"", ""close_app:YouTube"", ""open_app:Settings"", ""deny_permission"", ""switch_app"", ""close_app:Settings"", ""open_app:WhatsApp"", ""scan_qr"", ""switch_app"", ""close_app:WhatsApp""]","[""2026-01-17T17:48:49.114197"", ""2026-01-17T17:48:58.114197"", ""2026-01-17T17:49:09.114197"", ""2026-01-17T17:49:52.114197"", ""2026-01-17T17:49:59.114197"", ""2026-01-17T17:50:07.114197"", ""2026-01-17T17:50:31.114197"", ""2026-01-17T17:50:42.114197"", ""2026-01-17T17:51:00.114197"", ""2026-01-17T17:51:20.114197"", ""2026-01-17T17:51:26.114197"", ""2026-01-17T17:51:29.114197"", ""2026-01-17T17:51:47.114197"", ""2026-01-17T17:51:50.114197"", ""2026-01-17T17:51:53.114197"", ""2026-01-17T17:52:04.114197"", ""2026-01-17T17:52:10.114197"", ""2026-01-17T17:52:19.114197"", ""2026-01-17T17:52:31.114197""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.393}","{""session_duration"": 222, ""num_events"": 19, ""num_links_clicked"": 0, ""num_qr_scans"": 1, ""num_permission_requests"": 1}",normal,v2.0.0,benign_settings,0.291536,train,train_default
session_v2_004844_b7d039a5,cautious_user,2026-02-27T12:58:50.115290,2026-02-27T13:02:49.115290,"[""open_app:WhatsApp"", ""switch_app"", ""open_app:FileManager"", ""type_text"", ""close_app:FileManager"", ""open_app:YouTube"", ""scroll"", ""close_app:YouTube"", ""open_app:WhatsApp"", ""start_screen_share"", ""type_text"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:Settings"", ""deny_permission"", ""scroll""]","[""2026-02-27T12:58:50.115290"", ""2026-02-27T12:59:01.115290"", ""2026-02-27T12:59:48.115290"", ""2026-02-27T13:00:05.115290"", ""2026-02-27T13:00:09.115290"", ""2026-02-27T13:00:23.115290"", ""2026-02-27T13:00:43.115290"", ""2026-02-27T13:01:25.115290"", ""2026-02-27T13:01:36.115290"", ""2026-02-27T13:01:45.115290"", ""2026-02-27T13:01:48.115290"", ""2026-02-27T13:02:14.115290"", ""2026-02-27T13:02:25.115290"", ""2026-02-27T13:02:43.115290"", ""2026-02-27T13:02:45.115290"", ""2026-02-27T13:02:49.115290""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.253}","{""session_duration"": 239, ""num_events"": 16, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 1}",normal,v2.0.0,benign_settings,0.357708,train,train_default
session_v2_004845_b08ddd3d,average_user,2025-11-10T10:03:07.115832,2025-11-10T10:07:16.115832,"[""open_app:Settings"", ""scroll"", ""scroll"", ""switch_app"", ""close_app:Settings"", ""open_app:Browser"", ""type_text"", ""scroll"", ""scroll"", ""scan_qr"", ""scroll"", ""type_text"", ""switch_app"", ""open_app:Settings"", ""grant_permission"", ""switch_app""]","[""2025-11-10T10:03:07.115832"", ""2025-11-10T10:03:29.115832"", ""2025-11-10T10:03:38.115832"", ""2025-11-10T10:03:52.115832"", ""2025-11-10T10:04:12.115832"", ""2025-11-10T10:04:32.115832"", ""2025-11-10T10:04:35.115832"", ""2025-11-10T10:04:36.115832"", ""2025-11-10T10:05:02.115832"", ""2025-11-10T10:05:12.115832"", ""2025-11-10T10:05:15.115832"", ""2025-11-10T10:05:56.115832"", ""2025-11-10T10:05:59.115832"", ""2025-11-10T10:06:15.115832"", ""2025-11-10T10:06:56.115832"", ""2025-11-10T10:07:16.115832""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.383}","{""session_duration"": 249, ""num_events"": 16, ""num_links_clicked"": 0, ""num_qr_scans"": 1, ""num_permission_requests"": 1}",normal,v2.0.0,benign_media,0.32124,train,train_default
session_v2_004846_db274372,risky_user,2025-10-24T18:48:43.116360,2025-10-24T18:50:31.116360,"[""open_app:FileManager"", ""install_app"", ""switch_app"", ""close_app:FileManager"", ""open_app:Settings"", ""grant_permission"", ""grant_permission"", ""grant_permission"", ""switch_app"", ""open_app:YouTube"", ""switch_app""]","[""2025-10-24T18:48:43.116360"", ""2025-10-24T18:48:46.116360"", ""2025-10-24T18:49:15.116360"", ""2025-10-24T18:49:24.116360"", ""2025-10-24T18:49:42.116360"", ""2025-10-24T18:49:44.116360"", ""2025-10-24T18:49:47.116360"", ""2025-10-24T18:49:59.116360"", ""2025-10-24T18:50:10.116360"", ""2025-10-24T18:50:12.116360"", ""2025-10-24T18:50:31.116360""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.361}","{""session_duration"": 108, ""num_events"": 11, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 3}",suspicious,v2.0.0,benign_browse,0.47702,train,train_default
session_v2_004847_399023c8,cautious_user,2025-11-15T21:56:39.116744,2025-11-15T22:00:09.116744,"[""open_app:YouTube"", ""switch_app"", ""close_app:YouTube"", ""open_app:FileManager"", ""switch_app"", ""close_app:FileManager"", ""open_app:YouTube"", ""switch_app"", ""close_app:YouTube"", ""open_app:Settings"", ""deny_permission"", ""scroll"", ""start_screen_share""]","[""2025-11-15T21:56:39.116744"", ""2025-11-15T21:56:50.116744"", ""2025-11-15T21:57:04.116744"", ""2025-11-15T21:57:19.116744"", ""2025-11-15T21:57:38.116744"", ""2025-11-15T21:57:44.116744"", ""2025-11-15T21:57:57.116744"", ""2025-11-15T21:58:00.116744"", ""2025-11-15T21:58:12.116744"", ""2025-11-15T21:59:04.116744"", ""2025-11-15T21:59:19.116744"", ""2025-11-15T21:59:29.116744"", ""2025-11-15T22:00:09.116744""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.202}","{""session_duration"": 210, ""num_events"": 13, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 1}",normal,v2.0.0,benign_browse,0.334322,train,train_default
session_v2_004848_2a886dc7,average_user,2026-03-21T09:53:03.117148,2026-03-21T09:56:42.117148,"[""open_app:YouTube"", ""scroll"", ""scroll"", ""scroll"", ""open_app:WhatsApp"", ""type_text"", ""scroll"", ""start_screen_share"", ""stop_screen_share"", ""scroll"", ""switch_app"", ""open_app:WhatsApp"", ""scan_qr"", ""type_text"", ""click_link"", ""click_link"", ""scroll"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:Settings"", ""type_text""]","[""2026-03-21T09:53:03.117148"", ""2026-03-21T09:53:08.117148"", ""2026-03-21T09:53:17.117148"", ""2026-03-21T09:53:32.117148"", ""2026-03-21T09:53:37.117148"", ""2026-03-21T09:53:44.117148"", ""2026-03-21T09:53:51.117148"", ""2026-03-21T09:54:05.117148"", ""2026-03-21T09:54:09.117148"", ""2026-03-21T09:54:11.117148"", ""2026-03-21T09:54:47.117148"", ""2026-03-21T09:54:50.117148"", ""2026-03-21T09:54:52.117148"", ""2026-03-21T09:55:02.117148"", ""2026-03-21T09:55:12.117148"", ""2026-03-21T09:55:22.117148"", ""2026-03-21T09:55:28.117148"", ""2026-03-21T09:56:04.117148"", ""2026-03-21T09:56:11.117148"", ""2026-03-21T09:56:29.117148"", ""2026-03-21T09:56:42.117148""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.49}","{""session_duration"": 219, ""num_events"": 21, ""num_links_clicked"": 2, ""num_qr_scans"": 1, ""num_permission_requests"": 0}",normal,v2.0.0,screen_share_contextual,0.397395,test_ood,ood_time_bucket
session_v2_004849_5d77e320,cautious_user,2025-11-15T06:47:31.118934,2025-11-15T06:52:09.118934,"[""open_app:WhatsApp"", ""click_link"", ""type_text"", ""switch_app"", ""open_app:Settings"", ""deny_permission"", ""switch_app"", ""close_app:Settings"", ""open_app:Settings"", ""scroll"", ""open_app:WhatsApp"", ""click_link"", ""switch_app"", ""open_app:Browser"", ""download_file"", ""scroll"", ""type_text"", ""open_app:WhatsApp"", ""click_link"", ""scroll"", ""type_text"", ""switch_app"", ""close_app:WhatsApp""]","[""2025-11-15T06:47:31.118934"", ""2025-11-15T06:47:33.118934"", ""2025-11-15T06:47:37.118934"", ""2025-11-15T06:47:55.118934"", ""2025-11-15T06:48:00.118934"", ""2025-11-15T06:48:17.118934"", ""2025-11-15T06:48:31.118934"", ""2025-11-15T06:48:43.118934"", ""2025-11-15T06:48:46.118934"", ""2025-11-15T06:49:02.118934"", ""2025-11-15T06:49:44.118934"", ""2025-11-15T06:49:49.118934"", ""2025-11-15T06:49:52.118934"", ""2025-11-15T06:49:57.118934"", ""2025-11-15T06:50:04.118934"", ""2025-11-15T06:50:08.118934"", ""2025-11-15T06:50:36.118934"", ""2025-11-15T06:50:43.118934"", ""2025-11-15T06:51:19.118934"", ""2025-11-15T06:51:26.118934"", ""2025-11-15T06:52:00.118934"", ""2025-11-15T06:52:02.118934"", ""2025-11-15T06:52:09.118934""]","{""vpn"": 1, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.395}","{""session_duration"": 278, ""num_events"": 23, ""num_links_clicked"": 3, ""num_qr_scans"": 0, ""num_permission_requests"": 1}",malicious,v2.0.0,link_chain_soft,0.59219,train,train_default
session_v2_004850_e967c146,average_user,2025-11-15T11:46:00.120591,2025-11-15T11:49:00.120591,"[""open_app:WhatsApp"", ""type_text"", ""click_link"", ""switch_app"", ""scroll"", ""open_app:Browser"", ""click_link"", ""download_file"", ""scan_qr"", ""grant_permission"", ""scroll"", ""type_text"", ""switch_app"", ""open_app:Browser"", ""download_file""]","[""2025-11-15T11:46:00.120591"", ""2025-11-15T11:46:17.120591"", ""2025-11-15T11:46:40.120591"", ""2025-11-15T11:46:57.120591"", ""2025-11-15T11:46:58.120591"", ""2025-11-15T11:47:11.120591"", ""2025-11-15T11:47:15.120591"", ""2025-11-15T11:47:37.120591"", ""2025-11-15T11:47:53.120591"", ""2025-11-15T11:47:55.120591"", ""2025-11-15T11:48:07.120591"", ""2025-11-15T11:48:20.120591"", ""2025-11-15T11:48:39.120591"", ""2025-11-15T11:48:43.120591"", ""2025-11-15T11:49:00.120591""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.236}","{""session_duration"": 180, ""num_events"": 15, ""num_links_clicked"": 2, ""num_qr_scans"": 1, ""num_permission_requests"": 1}",malicious,v2.0.0,mixed_anomalous,0.537068,train,train_default
session_v2_004851_932e29d8,risky_user,2025-10-26T21:12:05.121049,2025-10-26T21:14:13.121049,"[""open_app:FileManager"", ""download_file"", ""switch_app"", ""close_app:FileManager"", ""open_app:Browser"", ""scroll"", ""type_text"", ""open_app:Browser"", ""click_link"", ""download_file"", ""scan_qr"", ""grant_permission"", ""scroll"", ""type_text""]","[""2025-10-26T21:12:05.121049"", ""2025-10-26T21:12:09.121049"", ""2025-10-26T21:12:19.121049"", ""2025-10-26T21:12:26.121049"", ""2025-10-26T21:12:50.121049"", ""2025-10-26T21:13:09.121049"", ""2025-10-26T21:13:24.121049"", ""2025-10-26T21:13:39.121049"", ""2025-10-26T21:13:46.121049"", ""2025-10-26T21:13:50.121049"", ""2025-10-26T21:13:58.121049"", ""2025-10-26T21:14:01.121049"", ""2025-10-26T21:14:08.121049"", ""2025-10-26T21:14:13.121049""]","{""vpn"": 1, ""rooted"": 0, ""emulator"": 1, ""ip_risk_score"": 0.611}","{""session_duration"": 128, ""num_events"": 14, ""num_links_clicked"": 1, ""num_qr_scans"": 1, ""num_permission_requests"": 1}",suspicious,v2.0.0,mixed_anomalous,0.508349,train,train_default
session_v2_004852_a8124c72,risky_user,2025-10-15T03:35:29.122526,2025-10-15T03:38:01.122526,"[""open_app:FileManager"", ""type_text"", ""scroll"", ""switch_app"", ""scroll"", ""open_app:WhatsApp"", ""type_text"", ""scroll"", ""start_screen_share"", ""stop_screen_share"", ""type_text"", ""open_app:Browser"", ""click_link"", ""switch_app"", ""open_app:Settings""]","[""2025-10-15T03:35:29.122526"", ""2025-10-15T03:35:38.122526"", ""2025-10-15T03:36:11.122526"", ""2025-10-15T03:36:18.122526"", ""2025-10-15T03:36:22.122526"", ""2025-10-15T03:36:36.122526"", ""2025-10-15T03:37:01.122526"", ""2025-10-15T03:37:03.122526"", ""2025-10-15T03:37:15.122526"", ""2025-10-15T03:37:19.122526"", ""2025-10-15T03:37:28.122526"", ""2025-10-15T03:37:46.122526"", ""2025-10-15T03:37:56.122526"", ""2025-10-15T03:37:58.122526"", ""2025-10-15T03:38:01.122526""]","{""vpn"": 1, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.302}","{""session_duration"": 152, ""num_events"": 15, ""num_links_clicked"": 1, ""num_qr_scans"": 0, ""num_permission_requests"": 0}",normal,v2.0.0,screen_share_contextual,0.382716,train,train_default
session_v2_004853_fe50857e,cautious_user,2025-11-23T07:19:33.123383,2025-11-23T07:25:55.123383,"[""open_app:YouTube"", ""scroll"", ""switch_app"", ""close_app:YouTube"", ""open_app:WhatsApp"", ""type_text"", ""switch_app"", ""open_app:YouTube"", ""switch_app"", ""open_app:WhatsApp"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:FileManager"", ""switch_app"", ""close_app:FileManager"", ""open_app:YouTube"", ""switch_app"", ""close_app:YouTube"", ""open_app:WhatsApp"", ""scan_qr"", ""click_link"", ""type_text"", ""scroll"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:Settings""]","[""2025-11-23T07:19:33.123383"", ""2025-11-23T07:19:37.123383"", ""2025-11-23T07:19:46.123383"", ""2025-11-23T07:19:56.123383"", ""2025-11-23T07:20:12.123383"", ""2025-11-23T07:20:22.123383"", ""2025-11-23T07:20:32.123383"", ""2025-11-23T07:20:46.123383"", ""2025-11-23T07:20:58.123383"", ""2025-11-23T07:21:34.123383"", ""2025-11-23T07:22:17.123383"", ""2025-11-23T07:22:34.123383"", ""2025-11-23T07:22:41.123383"", ""2025-11-23T07:23:09.123383"", ""2025-11-23T07:23:12.123383"", ""2025-11-23T07:23:21.123383"", ""2025-11-23T07:23:29.123383"", ""2025-11-23T07:23:48.123383"", ""2025-11-23T07:24:01.123383"", ""2025-11-23T07:24:06.123383"", ""2025-11-23T07:24:34.123383"", ""2025-11-23T07:24:43.123383"", ""2025-11-23T07:24:49.123383"", ""2025-11-23T07:25:25.123383"", ""2025-11-23T07:25:44.123383"", ""2025-11-23T07:25:55.123383""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.159}","{""session_duration"": 382, ""num_events"": 26, ""num_links_clicked"": 1, ""num_qr_scans"": 1, ""num_permission_requests"": 0}",normal,v2.0.0,benign_browse,0.300755,train,train_default
session_v2_004854_8a434f99,average_user,2025-10-23T11:51:43.124746,2025-10-23T11:57:25.124746,"[""open_app:Settings"", ""grant_permission"", ""scroll"", ""switch_app"", ""close_app:Settings"", ""open_app:WhatsApp"", ""click_link"", ""scroll"", ""switch_app"", ""type_text"", ""open_app:WhatsApp"", ""type_text"", ""scroll"", ""start_screen_share"", ""stop_screen_share"", ""type_text"", ""open_app:YouTube"", ""switch_app"", ""open_app:Browser"", ""click_link"", ""type_text"", ""switch_app"", ""close_app:Browser"", ""open_app:FileManager"", ""switch_app"", ""open_app:Settings"", ""switch_app"", ""close_app:Settings""]","[""2025-10-23T11:51:43.124746"", ""2025-10-23T11:51:58.124746"", ""2025-10-23T11:52:05.124746"", ""2025-10-23T11:52:14.124746"", ""2025-10-23T11:52:29.124746"", ""2025-10-23T11:52:38.124746"", ""2025-10-23T11:52:43.124746"", ""2025-10-23T11:52:54.124746"", ""2025-10-23T11:53:00.124746"", ""2025-10-23T11:53:02.124746"", ""2025-10-23T11:53:17.124746"", ""2025-10-23T11:53:27.124746"", ""2025-10-23T11:53:29.124746"", ""2025-10-23T11:53:36.124746"", ""2025-10-23T11:53:46.124746"", ""2025-10-23T11:53:51.124746"", ""2025-10-23T11:53:58.124746"", ""2025-10-23T11:53:59.124746"", ""2025-10-23T11:54:14.124746"", ""2025-10-23T11:55:00.124746"", ""2025-10-23T11:55:17.124746"", ""2025-10-23T11:55:21.124746"", ""2025-10-23T11:55:55.124746"", ""2025-10-23T11:56:15.124746"", ""2025-10-23T11:56:49.124746"", ""2025-10-23T11:56:51.124746"", ""2025-10-23T11:57:22.124746"", ""2025-10-23T11:57:25.124746""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.213}","{""session_duration"": 342, ""num_events"": 28, ""num_links_clicked"": 2, ""num_qr_scans"": 0, ""num_permission_requests"": 1}",suspicious,v2.0.0,screen_share_contextual,0.437487,train,train_default
session_v2_004855_16939f69,risky_user,2026-02-26T18:35:57.125727,2026-02-26T18:38:13.125727,"[""open_app:Browser"", ""download_file"", ""scroll"", ""type_text"", ""switch_app"", ""open_app:FileManager"", ""install_app"", ""switch_app"", ""close_app:FileManager"", ""open_app:WhatsApp"", ""start_screen_share"", ""switch_app"", ""close_app:WhatsApp""]","[""2026-02-26T18:35:57.125727"", ""2026-02-26T18:35:59.125727"", ""2026-02-26T18:36:06.125727"", ""2026-02-26T18:36:22.125727"", ""2026-02-26T18:37:04.125727"", ""2026-02-26T18:37:16.125727"", ""2026-02-26T18:37:25.125727"", ""2026-02-26T18:37:38.125727"", ""2026-02-26T18:37:46.125727"", ""2026-02-26T18:37:58.125727"", ""2026-02-26T18:38:00.125727"", ""2026-02-26T18:38:03.125727"", ""2026-02-26T18:38:13.125727""]","{""vpn"": 1, ""rooted"": 1, ""emulator"": 0, ""ip_risk_score"": 0.53}","{""session_duration"": 136, ""num_events"": 13, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 0}",normal,v2.0.0,benign_media,0.289667,val,val_random_fill
session_v2_004856_0de3c85a,average_user,2026-01-15T14:19:34.126265,2026-01-15T14:23:11.126265,"[""open_app:YouTube"", ""type_text"", ""scroll"", ""switch_app"", ""close_app:YouTube"", ""open_app:WhatsApp"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:YouTube"", ""scroll"", ""switch_app"", ""open_app:Settings"", ""switch_app"", ""close_app:Settings"", ""open_app:FileManager"", ""scroll"", ""switch_app""]","[""2026-01-15T14:19:34.126265"", ""2026-01-15T14:19:47.126265"", ""2026-01-15T14:20:08.126265"", ""2026-01-15T14:20:27.126265"", ""2026-01-15T14:20:38.126265"", ""2026-01-15T14:20:48.126265"", ""2026-01-15T14:21:04.126265"", ""2026-01-15T14:21:12.126265"", ""2026-01-15T14:21:15.126265"", ""2026-01-15T14:21:59.126265"", ""2026-01-15T14:22:06.126265"", ""2026-01-15T14:22:34.126265"", ""2026-01-15T14:22:48.126265"", ""2026-01-15T14:22:51.126265"", ""2026-01-15T14:23:02.126265"", ""2026-01-15T14:23:05.126265"", ""2026-01-15T14:23:11.126265""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.275}","{""session_duration"": 217, ""num_events"": 17, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 0}",normal,v2.0.0,benign_settings,0.277197,train,train_default
session_v2_004857_a9bb03fc,average_user,2026-02-19T09:27:12.127644,2026-02-19T09:30:53.127644,"[""open_app:WhatsApp"", ""scroll"", ""scroll"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:Browser"", ""scroll"", ""scroll"", ""switch_app"", ""open_app:WhatsApp"", ""scroll"", ""close_app:WhatsApp"", ""open_app:Settings"", ""switch_app"", ""open_app:Browser"", ""download_file"", ""switch_app"", ""close_app:Browser""]","[""2026-02-19T09:27:12.127644"", ""2026-02-19T09:27:24.127644"", ""2026-02-19T09:27:35.127644"", ""2026-02-19T09:28:19.127644"", ""2026-02-19T09:28:24.127644"", ""2026-02-19T09:28:41.127644"", ""2026-02-19T09:29:04.127644"", ""2026-02-19T09:29:22.127644"", ""2026-02-19T09:29:41.127644"", ""2026-02-19T09:29:53.127644"", ""2026-02-19T09:29:56.127644"", ""2026-02-19T09:30:09.127644"", ""2026-02-19T09:30:14.127644"", ""2026-02-19T09:30:32.127644"", ""2026-02-19T09:30:35.127644"", ""2026-02-19T09:30:38.127644"", ""2026-02-19T09:30:43.127644"", ""2026-02-19T09:30:53.127644""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.569}","{""session_duration"": 221, ""num_events"": 18, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 0}",normal,v2.0.0,benign_media,0.375664,train,train_default
session_v2_004858_fef43e7c,average_user,2025-11-15T13:42:26.128558,2025-11-15T13:45:49.128558,"[""open_app:Settings"", ""switch_app"", ""open_app:Browser"", ""switch_app"", ""close_app:Browser"", ""open_app:Settings"", ""grant_permission"", ""start_screen_share"", ""open_app:Browser"", ""click_link"", ""download_file"", ""scan_qr"", ""grant_permission"", ""stop_screen_share"", ""switch_app"", ""scroll"", ""switch_app"", ""open_app:WhatsApp""]","[""2025-11-15T13:42:26.128558"", ""2025-11-15T13:42:40.128558"", ""2025-11-15T13:42:45.128558"", ""2025-11-15T13:42:49.128558"", ""2025-11-15T13:43:08.128558"", ""2025-11-15T13:43:15.128558"", ""2025-11-15T13:43:29.128558"", ""2025-11-15T13:43:37.128558"", ""2025-11-15T13:43:58.128558"", ""2025-11-15T13:44:02.128558"", ""2025-11-15T13:44:31.128558"", ""2025-11-15T13:44:54.128558"", ""2025-11-15T13:45:02.128558"", ""2025-11-15T13:45:14.128558"", ""2025-11-15T13:45:15.128558"", ""2025-11-15T13:45:27.128558"", ""2025-11-15T13:45:46.128558"", ""2025-11-15T13:45:49.128558""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.261}","{""session_duration"": 203, ""num_events"": 18, ""num_links_clicked"": 1, ""num_qr_scans"": 1, ""num_permission_requests"": 2}",malicious,v2.0.0,mixed_anomalous,0.584589,train,train_default
